ms-xml/tc/tc_p001r_preTEI.xml,,ms-xml/tcn/tcn_p001r_preTEI.xml,,ms-xml/tl/tl_p001r_preTEI.xml
ms-xml/tc/tc_p051v_preTEI.xml,,ms-xml/tcn/tcn_p051v_preTEI.xml,,ms-xml/tl/tl_p051v_preTEI.xml
1 ab,,1 ab,,1 ab
1 add,,1 add,,1 add
3 bp,,3 bp,,3 bp
4 del,,1 comment,,4 del
1 div,,4 del,,1 div
2 env,,1 div,,2 env
11 exp,,2 env,,2 fr
35 lb,,11 exp,,34 m
34 m,,35 lb,,1 ms
1 ms,,34 m,,6 pa
6 pa,,1 ms,,1 pro
1 pro,,6 pa,,1 root
1 root,,1 pro,,25 tl
25 tl,,1 root,,2 tmp
2 tmp,,25 tl,,
,,2 tmp,,
ms-xml/tc/tc_p052r_preTEI.xml,,ms-xml/tcn/tcn_p052r_preTEI.xml,,ms-xml/tl/tl_p052r_preTEI.xml
1 ab,,1 ab,,1 ab
2 add,,2 add,,2 add
6 al,,6 al,,6 al
3 bp,,3 bp,,3 bp
1 comment,,1 comment,,2 comment
7 del,,1 corr,,6 del
1 div,,7 del,,1 div
1 env,,1 div,,1 env
4 exp,,1 env,,5 fr
1 head,,4 exp,,1 head
1 ill,,1 head,,1 ill
37 lb,,1 ill,,30 m
31 m,,37 lb,,8 ms
8 ms,,30 m,,1 pa
1 pa,,8 ms,,3 pl
3 pl,,1 pa,,1 pn
1 pn,,3 pl,,1 pro
1 pro,,1 pn,,1 root
1 root,,1 pro,,9 tl
8 tl,,1 root,,5 tmp
5 tmp,,8 tl,,
,,5 tmp,,
ms-xml/tc/tc_p052v_preTEI.xml,,ms-xml/tcn/tcn_p052v_preTEI.xml,,ms-xml/tl/tl_p052v_preTEI.xml
3 ab,,3 ab,,3 ab
1 add,,1 add,,1 add
1 bp,,1 bp,,1 bp
5 del,,1 comment,,2 comment
3 div,,5 del,,5 del
1 env,,3 div,,3 div
4 exp,,1 env,,1 env
2 head,,3 exp,,4 fr
1 ill,,2 head,,2 head
27 lb,,1 ill,,1 ill
15 m,,27 lb,,15 m
1 md,,14 m,,1 md
2 ms,,1 md,,1 ms
1 pa,,2 ms,,1 pa
1 pn,,1 pa,,1 pn
1 pro,,1 pn,,1 root
1 root,,1 pro,,6 tl
5 tl,,1 root,,2 tmp
2 tmp,,5 tl,,
,,2 tmp,,
ms-xml/tc/tc_p053r_preTEI.xml,,ms-xml/tcn/tcn_p053r_preTEI.xml,,ms-xml/tl/tl_p053r_preTEI.xml
8 ab,,8 ab,,8 ab
2 add,,2 add,,2 add
4 al,,4 al,,4 al
2 comment,,1 corr,,1 corr
9 del,,9 del,,9 del
6 div,,6 div,,6 div
3 exp,,3 exp,,9 fr
6 head,,6 head,,6 head
1 ill,,1 ill,,1 ill
21 lb,,21 lb,,1 la
32 m,,32 m,,33 m
2 ms,,2 ms,,2 ms
2 oc,,2 oc,,2 oc
7 pa,,7 pa,,7 pa
2 pl,,2 pl,,2 pl
1 root,,1 root,,1 root
8 tl,,8 tl,,8 tl
1 ups,,,,
ms-xml/tc/tc_p053v_preTEI.xml,,ms-xml/tcn/tcn_p053v_preTEI.xml,,ms-xml/tl/tl_p053v_preTEI.xml
3 ab,,3 ab,,3 ab
3 add,,3 add,,2 add
8 al,,8 al,,8 al
1 bp,,1 bp,,1 bp
1 cn,,1 cn,,1 cn
1 comment,,1 comment,,2 comment
11 del,,1 corr,,11 del
1 div,,11 del,,1 div
5 env,,1 div,,5 env
10 exp,,5 env,,1 exp
1 head,,11 exp,,8 fr
1 la,,1 head,,1 head
40 lb,,1 la,,1 la
9 m,,40 lb,,4 lb
9 ms,,9 m,,9 m
4 pa,,9 ms,,9 ms
6 pl,,4 pa,,4 pa
1 pn,,6 pl,,6 pl
1 pro,,1 pn,,1 pn
1 root,,1 pro,,1 pro
5 tl,,1 root,,1 root
7 tmp,,5 tl,,5 tl
,,7 tmp,,7 tmp
ms-xml/tc/tc_p054r_preTEI.xml,,ms-xml/tcn/tcn_p054r_preTEI.xml,,ms-xml/tl/tl_p054r_preTEI.xml
2 ab,,2 ab,,2 ab
1 add,,1 add,,1 add
4 al,,4 al,,4 al
2 bp,,2 bp,,2 bp
1 comment,,1 comment,,1 comment
5 del,,1 corr,,5 del
1 div,,5 del,,1 div
5 exp,,1 div,,4 fr
26 lb,,6 exp,,4 m
4 m,,26 lb,,7 ms
7 ms,,4 m,,1 pa
1 pa,,6 ms,,1 pn
1 pn,,1 pa,,1 root
1 root,,1 pn,,3 tl
3 tl,,1 root,,4 tmp
4 tmp,,3 tl,,
,,3 tmp,,
ms-xml/tc/tc_p054v_preTEI.xml,,ms-xml/tcn/tcn_p054v_preTEI.xml,,ms-xml/tl/tl_p054v_preTEI.xml
6 ab,,6 ab,,6 ab
3 al,,3 al,,3 al
1 bp,,1 bp,,1 bp
2 del,,2 del,,2 del
5 div,,5 div,,5 div
1 env,,1 env,,1 env
5 exp,,5 exp,,1 figure
1 figure,,1 figure,,5 head
5 head,,5 head,,6 m
14 lb,,14 lb,,1 mark
6 m,,6 m,,1 pro
1 mark,,1 mark,,1 root
1 pro,,1 pro,,1 sup
1 root,,1 root,,9 tl
1 sup,,1 sup,,
9 tl,,9 tl,,
ms-xml/tc/tc_p055r_preTEI.xml,,ms-xml/tcn/tcn_p055r_preTEI.xml,,ms-xml/tl/tl_p055r_preTEI.xml
4 ab,,4 ab,,4 ab
6 al,,6 al,,6 al
1 bp,,1 bp,,1 bp
1 comment,,2 comment,,4 comment
3 del,,3 del,,3 del
1 df,,1 df,,1 df
4 div,,4 div,,4 div
1 env,,1 env,,1 env
1 es,,1 es,,1 es
5 exp,,5 exp,,3 fr
4 head,,4 head,,4 head
1 it,,1 it,,1 it
2 la,,2 la,,2 la
23 lb,,23 lb,,11 m
11 m,,11 m,,5 md
5 md,,5 md,,2 ms
2 ms,,2 ms,,2 pa
2 pa,,2 pa,,1 root
1 root,,1 root,,1 sn
1 sn,,1 sn,,5 tl
4 tl,,5 tl,,2 tmp
2 tmp,,2 tmp,,1 wp
1 wp,,1 wp,,
ms-xml/tc/tc_p055v_preTEI.xml,,ms-xml/tcn/tcn_p055v_preTEI.xml,,ms-xml/tl/tl_p055v_preTEI.xml
5 ab,,5 ab,,5 ab
2 al,,2 al,,2 al
2 comment,,3 comment,,2 comment
2 del,,1 corr,,1 corr
5 div,,2 del,,2 del
6 env,,5 div,,5 div
1 exp,,6 env,,6 env
4 head,,1 exp,,1 fr
16 lb,,4 head,,4 head
20 m,,16 lb,,20 m
4 ms,,20 m,,4 ms
1 pa,,4 ms,,1 pa
1 root,,1 pa,,1 root
4 tl,,1 root,,4 tl
1 tmp,,3 tl,,1 tmp
,,1 tmp,,
ms-xml/tc/tc_p056r_preTEI.xml,,ms-xml/tcn/tcn_p056r_preTEI.xml,,ms-xml/tl/tl_p056r_preTEI.xml
3 ab,,3 ab,,3 ab
2 al,,2 al,,2 al
2 del,,2 del,,1 bp
2 div,,2 div,,1 comment
2 exp,,2 exp,,2 del
2 head,,2 head,,2 div
27 lb,,27 lb,,1 fr
29 m,,29 m,,2 head
7 ms,,7 ms,,29 m
4 pa,,4 pa,,7 ms
1 pl,,1 pl,,4 pa
1 root,,1 root,,2 pl
7 tl,,7 tl,,1 root
2 tmp,,2 tmp,,7 tl
5 ups,,1 wp,,1 tmp
1 wp,,,,
ms-xml/tc/tc_p056v_preTEI.xml,,ms-xml/tcn/tcn_p056v_preTEI.xml,,ms-xml/tl/tl_p056v_preTEI.xml
12 ab,,12 ab,,12 ab
1 add,,1 add,,1 add
1 comment,,2 comment,,1 comment
6 del,,6 del,,6 del
1 div,,1 div,,1 div
1 env,,1 env,,1 env
4 exp,,4 exp,,5 fr
1 head,,1 head,,1 head
67 lb,,67 lb,,35 m
35 m,,35 m,,3 pa
3 pa,,3 pa,,3 pl
3 pl,,3 pl,,1 po
1 po,,1 po,,1 pro
1 pro,,1 pro,,1 root
1 root,,1 root,,10 tl
10 tl,,10 tl,,
ms-xml/tc/tc_p057r_preTEI.xml,,ms-xml/tcn/tcn_p057r_preTEI.xml,,ms-xml/tl/tl_p057r_preTEI.xml
7 ab,,7 ab,,7 ab
2 add,,2 add,,2 add
2 comment,,2 comment,,2 comment
4 del,,4 del,,4 del
1 div,,1 div,,1 div
1 env,,1 env,,1 env
2 exp,,2 exp,,2 fr
28 lb,,28 lb,,40 m
40 m,,40 m,,2 pa
1 pa,,1 pa,,1 pl
1 pl,,1 pl,,1 pro
1 pro,,1 pro,,1 root
1 root,,1 root,,6 tl
6 tl,,6 tl,,4 tmp
4 tmp,,4 tmp,,
ms-xml/tc/tc_p057v_preTEI.xml,,ms-xml/tcn/tcn_p057v_preTEI.xml,,ms-xml/tl/tl_p057v_preTEI.xml
6 ab,,6 ab,,6 ab
2 al,,2 al,,2 al
4 comment,,3 comment,,4 comment
1 del,,3 corr,,2 corr
2 div,,1 del,,1 del
2 env,,2 div,,2 div
6 exp,,2 env,,2 env
2 head,,6 exp,,1 fr
1 hr,,1 gap,,1 gap
25 lb,,2 head,,2 head
27 m,,1 hr,,1 hr
1 ms,,25 lb,,27 m
4 pa,,27 m,,1 ms
2 pl,,1 ms,,4 pa
4 pro,,4 pa,,2 pl
1 root,,2 pl,,4 pro
4 tl,,4 pro,,1 root
2 tmp,,1 root,,3 tl
,,4 tl,,2 tmp
,,2 tmp,,
ms-xml/tc/tc_p058r_preTEI.xml,,ms-xml/tcn/tcn_p058r_preTEI.xml,,ms-xml/tl/tl_p058r_preTEI.xml
5 ab,,5 ab,,5 ab
1 add,,1 add,,1 add
3 bp,,3 bp,,3 bp
4 comment,,3 comment,,1 comment
2 del,,1 corr,,1 corr
1 div,,3 del,,2 del
8 exp,,1 div,,1 div
1 gap,,8 exp,,1 fr
23 lb,,1 gap,,1 gap
27 m,,23 lb,,27 m
1 md,,27 m,,1 md
3 pa,,1 md,,3 pa
5 pl,,3 pa,,5 pl
1 root,,5 pl,,1 root
3 tl,,1 root,,3 tl
2 tmp,,3 tl,,2 tmp
2 ups,,2 tmp,,
ms-xml/tc/tc_p058v_preTEI.xml,,ms-xml/tcn/tcn_p058v_preTEI.xml,,ms-xml/tl/tl_p058v_preTEI.xml
8 ab,,8 ab,,8 ab
7 al,,7 al,,7 al
1 bp,,1 bp,,1 bp
1 cn,,1 cn,,1 cn
3 comment,,1 comment,,2 comment
4 del,,1 corr,,4 del
5 div,,5 del,,5 div
4 exp,,5 div,,2 fr
5 head,,4 exp,,5 head
1 la,,5 head,,34 m
46 lb,,1 la,,1 ms
34 m,,46 lb,,8 pa
1 ms,,34 m,,2 pl
7 pa,,1 ms,,1 root
2 pl,,7 pa,,9 tl
1 root,,2 pl,,
9 tl,,1 root,,
,,9 tl,,
ms-xml/tc/tc_p059r_preTEI.xml,,ms-xml/tcn/tcn_p059r_preTEI.xml,,ms-xml/tl/tl_p059r_preTEI.xml
6 ab,,6 ab,,6 ab
1 comment,,1 comment,,2 corr
4 del,,2 corr,,4 del
3 div,,4 del,,3 div
4 exp,,3 div,,1 figure
1 figure,,4 exp,,4 fr
2 head,,1 figure,,2 head
29 lb,,2 head,,24 m
24 m,,29 lb,,3 pa
3 pa,,24 m,,3 pl
2 pl,,3 pa,,1 root
1 root,,2 pl,,1 sup
5 tl,,1 root,,5 tl
,,5 tl,,
ms-xml/tc/tc_p059v_preTEI.xml,,ms-xml/tcn/tcn_p059v_preTEI.xml,,ms-xml/tl/tl_p059v_preTEI.xml
6 ab,,6 ab,,6 ab
1 add,,1 add,,1 add
1 comment,,2 comment,,5 del
5 del,,5 del,,6 div
6 div,,6 div,,2 env
2 env,,2 env,,1 fr
3 exp,,3 exp,,6 head
6 head,,6 head,,1 ill
1 ill,,1 ill,,25 m
24 lb,,24 lb,,2 ms
25 m,,25 m,,1 root
2 ms,,2 ms,,1 tl
1 root,,1 root,,2 tmp
1 tl,,1 tl,,
2 tmp,,2 tmp,,
ms-xml/tc/tc_p060r_preTEI.xml,,ms-xml/tcn/tcn_p060r_preTEI.xml,,ms-xml/tl/tl_p060r_preTEI.xml
6 ab,,6 ab,,6 ab
2 add,,2 add,,2 add
1 comment,,2 comment,,1 comment
3 del,,2 corr,,1 corr
4 div,,3 del,,3 del
1 env,,4 div,,4 div
4 exp,,1 env,,1 env
3 head,,4 exp,,3 fr
1 la,,3 head,,3 head
45 lb,,1 la,,25 m
25 m,,45 lb,,3 pa
2 pa,,25 m,,1 pl
1 pl,,2 pa,,1 pro
1 pro,,1 pl,,1 root
1 root,,1 pro,,4 tl
4 tl,,1 root,,
6 ups,,4 tl,,
ms-xml/tc/tc_p060v_preTEI.xml,,ms-xml/tcn/tcn_p060v_preTEI.xml,,ms-xml/tl/tl_p060v_preTEI.xml
6 ab,,6 ab,,6 ab
2 add,,2 add,,2 add
1 bp,,1 bp,,1 bp
5 del,,2 comment,,2 corr
5 div,,2 corr,,5 del
1 env,,5 del,,5 div
6 exp,,5 div,,1 env
5 head,,1 env,,2 fr
61 lb,,8 exp,,5 head
22 m,,5 head,,1 ill
2 mark,,61 lb,,21 m
3 ms,,22 m,,2 mark
2 pa,,2 mark,,3 ms
1 pl,,3 ms,,2 pa
3 pro,,2 pa,,1 pl
1 root,,1 pl,,3 pro
1 sup,,3 pro,,1 root
6 tl,,1 root,,6 tl
3 tmp,,6 tl,,3 tmp
,,3 tmp,,
ms-xml/tc/tc_p061r_preTEI.xml,,ms-xml/tcn/tcn_p061r_preTEI.xml,,ms-xml/tl/tl_p061r_preTEI.xml
6 ab,,6 ab,,6 ab
1 add,,1 add,,1 add
1 bp,,1 bp,,1 bp
1 comment,,2 comment,,1 comment
5 del,,5 del,,4 del
5 div,,5 div,,5 div
1 env,,1 env,,1 env
3 exp,,3 exp,,2 figure
2 figure,,2 figure,,2 fr
4 head,,4 head,,4 head
1 ill,,1 ill,,1 ill
36 lb,,36 lb,,9 m
9 m,,9 m,,1 pl
1 pl,,1 pl,,1 root
1 root,,1 root,,1 sup
3 tl,,3 tl,,3 tl
3 ups,,,,
ms-xml/tc/tc_p061v_preTEI.xml,,ms-xml/tcn/tcn_p061v_preTEI.xml,,ms-xml/tl/tl_p061v_preTEI.xml
5 ab,,5 ab,,5 ab
1 al,,1 al,,1 al
1 bp,,1 bp,,1 bp
7 del,,1 corr,,1 comment
4 div,,7 del,,1 corr
3 exp,,4 div,,7 del
4 head,,3 exp,,4 div
46 lb,,4 head,,5 fr
28 m,,46 lb,,4 head
3 ms,,28 m,,27 m
2 pl,,3 ms,,3 ms
1 pro,,2 pl,,2 pl
1 root,,1 pro,,1 pro
10 tl,,1 root,,1 root
,,10 tl,,10 tl
ms-xml/tc/tc_p062r_preTEI.xml,,ms-xml/tcn/tcn_p062r_preTEI.xml,,ms-xml/tl/tl_p062r_preTEI.xml
4 ab,,4 ab,,4 ab
2 add,,2 add,,2 add
1 comment,,2 del,,1 comment
2 del,,4 div,,2 del
4 div,,9 exp,,4 div
9 exp,,4 head,,1 fr
4 head,,36 lb,,4 head
36 lb,,13 m,,13 m
13 m,,3 pro,,3 pro
3 pro,,1 root,,1 root
1 root,,8 tl,,8 tl
8 tl,,1 tmp,,1 tmp
1 tmp,,,,
9 ups,,,,
ms-xml/tc/tc_p062v_preTEI.xml,,ms-xml/tcn/tcn_p062v_preTEI.xml,,ms-xml/tl/tl_p062v_preTEI.xml
6 ab,,6 ab,,6 ab
2 bp,,2 bp,,2 bp
3 del,,3 del,,1 comment
3 div,,3 div,,3 del
2 exp,,2 exp,,3 div
2 figure,,2 figure,,2 figure
3 head,,3 head,,1 fr
28 lb,,28 lb,,3 head
9 m,,9 m,,8 m
3 pro,,3 pro,,3 pro
1 root,,1 root,,1 root
19 tl,,19 tl,,19 tl
1 tmp,,1 tmp,,1 tmp
ms-xml/tc/tc_p063r_preTEI.xml,,ms-xml/tcn/tcn_p063r_preTEI.xml,,ms-xml/tl/tl_p063r_preTEI.xml
7 ab,,7 ab,,7 ab
1 bp,,1 bp,,1 bp
4 del,,4 del,,1 comment
6 div,,6 div,,2 del
1 env,,1 env,,6 div
6 head,,6 head,,1 env
30 lb,,30 lb,,6 head
32 m,,32 m,,31 m
2 pa,,2 pa,,2 pa
3 pl,,3 pl,,3 pl
1 pro,,1 pro,,1 pro
1 root,,1 root,,1 root
5 tl,,5 tl,,5 tl
ms-xml/tc/tc_p063v_preTEI.xml,,ms-xml/tcn/tcn_p063v_preTEI.xml,,ms-xml/tl/tl_p063v_preTEI.xml
7 ab,,7 ab,,7 ab
1 add,,1 add,,1 add
2 al,,2 al,,2 al
1 comment,,1 corr,,1 corr
6 del,,7 del,,5 del
7 div,,7 div,,7 div
4 exp,,4 exp,,2 fr
7 head,,7 head,,7 head
17 lb,,17 lb,,23 m
23 m,,23 m,,3 pa
3 pa,,3 pa,,1 pl
1 pl,,1 pl,,1 root
1 root,,1 root,,2 tmp
2 tmp,,1 tmp,,
ms-xml/tc/tc_p064r_preTEI.xml,,ms-xml/tcn/tcn_p064r_preTEI.xml,,ms-xml/tl/tl_p064r_preTEI.xml
8 ab,,8 ab,,8 ab
2 add,,2 add,,2 add
2 comment,,2 corr,,1 corr
3 del,,5 del,,3 del
8 div,,8 div,,8 div
7 exp,,7 exp,,2 fr
8 head,,8 head,,8 head
39 lb,,39 lb,,28 m
27 m,,28 m,,1 pa
1 pa,,1 pa,,1 root
1 root,,1 root,,1 tl
1 tl,,1 tl,,
2 ups,,,,
ms-xml/tc/tc_p064v_preTEI.xml,,ms-xml/tcn/tcn_p064v_preTEI.xml,,ms-xml/tl/tl_p064v_preTEI.xml
7 ab,,7 ab,,7 ab
3 add,,3 add,,3 add
5 comment,,1 comment,,2 comment
5 del,,2 corr,,3 del
4 div,,5 del,,4 div
7 exp,,4 div,,1 figure
1 figure,,7 exp,,3 fr
4 head,,1 figure,,4 head
22 lb,,4 head,,12 m
12 m,,22 lb,,1 pro
1 pro,,12 m,,1 root
1 root,,1 pro,,4 tl
4 tl,,1 root,,
,,4 tl,,
ms-xml/tc/tc_p065r_preTEI.xml,,ms-xml/tcn/tcn_p065r_preTEI.xml,,ms-xml/tl/tl_p065r_preTEI.xml
8 ab,,8 ab,,8 ab
1 add,,1 add,,1 add
1 bp,,1 bp,,1 bp
4 del,,1 comment,,1 corr
1 df,,1 corr,,4 del
4 div,,4 del,,1 df
1 env,,1 df,,4 div
7 exp,,4 div,,1 env
2 figure,,1 env,,1 exp
1 gap,,7 exp,,2 figure
4 head,,2 figure,,5 fr
61 lb,,1 gap,,1 gap
28 m,,4 head,,4 head
1 pa,,61 lb,,28 m
1 pro,,28 m,,1 pa
1 root,,1 pa,,1 pro
6 tl,,1 pro,,1 root
5 ups,,1 root,,7 tl
,,6 tl,,
ms-xml/tc/tc_p065v_preTEI.xml,,ms-xml/tcn/tcn_p065v_preTEI.xml,,ms-xml/tl/tl_p065v_preTEI.xml
10 ab,,10 ab,,10 ab
1 add,,1 add,,1 add
2 bp,,2 bp,,2 bp
2 comment,,7 del,,2 comment
7 del,,7 div,,5 del
7 div,,5 exp,,7 div
5 exp,,7 head,,3 fr
7 head,,59 lb,,7 head
58 lb,,22 m,,22 m
22 m,,5 pro,,5 pro
5 pro,,1 root,,1 root
1 root,,2 tl,,2 tl
2 tl,,1 tmp,,1 tmp
1 tmp,,,,
ms-xml/tc/tc_p066r_preTEI.xml,,ms-xml/tcn/tcn_p066r_preTEI.xml,,ms-xml/tl/tl_p066r_preTEI.xml
13 ab,,13 ab,,13 ab
1 add,,1 add,,1 add
1 bp,,1 bp,,1 bp
4 comment,,3 comment,,3 comment
6 del,,2 corr,,1 corr
6 div,,6 del,,6 del
2 env,,6 div,,6 div
7 exp,,2 env,,2 env
6 head,,7 exp,,9 fr
80 lb,,6 head,,6 head
60 m,,80 lb,,1 lb
3 mark,,60 m,,61 m
4 ms,,3 mark,,3 mark
1 pa,,4 ms,,4 ms
5 pl,,1 pa,,1 pa
1 root,,5 pl,,5 pl
7 tl,,1 root,,1 root
7 tmp,,7 tl,,7 tl
3 ups,,7 tmp,,7 tmp
ms-xml/tc/tc_p066v_preTEI.xml,,ms-xml/tcn/tcn_p066v_preTEI.xml,,ms-xml/tl/tl_p066v_preTEI.xml
7 ab,,7 ab,,7 ab
3 add,,3 add,,3 add
4 al,,4 al,,4 al
4 bp,,4 bp,,4 bp
4 comment,,4 comment,,1 comment
3 del,,3 del,,3 del
6 div,,6 div,,6 div
3 env,,3 env,,3 env
3 exp,,3 exp,,4 fr
4 head,,4 head,,4 head
1 hr,,1 hr,,1 hr
46 lb,,46 lb,,1 lb
31 m,,31 m,,31 m
1 mark,,1 mark,,1 mark
4 md,,4 md,,4 md
5 ms,,5 ms,,5 ms
1 oc,,1 oc,,1 oc
6 pa,,6 pa,,6 pa
1 pl,,1 pl,,1 pl
1 root,,1 root,,1 root
5 tl,,5 tl,,1 sup
5 tmp,,5 tmp,,5 tl
,,,,5 tmp
ms-xml/tc/tc_p067r_preTEI.xml,,ms-xml/tcn/tcn_p067r_preTEI.xml,,ms-xml/tl/tl_p067r_preTEI.xml
5 ab,,5 ab,,5 ab
4 al,,4 al,,4 al
2 bp,,2 bp,,2 bp
4 del,,4 del,,1 comment
5 div,,5 div,,4 del
1 env,,1 env,,5 div
1 exp,,1 exp,,1 env
4 head,,4 head,,1 fr
1 ill,,1 ill,,4 head
25 lb,,25 lb,,1 ill
31 m,,30 m,,30 m
3 pa,,3 pa,,3 pa
1 pl,,1 pl,,1 pl
2 pro,,2 pro,,2 pro
1 root,,1 root,,1 root
1 sn,,1 sn,,1 sn
4 tl,,5 tl,,5 tl
ms-xml/tc/tc_p067v_preTEI.xml,,ms-xml/tcn/tcn_p067v_preTEI.xml,,ms-xml/tl/tl_p067v_preTEI.xml
4 ab,,4 ab,,4 ab
1 add,,1 add,,1 add
1 al,,1 al,,1 al
1 comment,,2 del,,2 del
2 del,,3 div,,3 div
3 div,,2 exp,,5 fr
2 exp,,3 head,,3 head
3 head,,30 lb,,28 m
30 lb,,27 m,,1 ms
28 m,,1 ms,,1 pa
1 ms,,1 pa,,2 pro
1 pa,,2 pro,,1 root
2 pro,,1 root,,7 tl
1 root,,7 tl,,1 tmp
